1	0.5452	-0.2979	-0.78359	1	1	1
1	0.92053	-0.36334	0.14358	1	3	1
1	-0.39433	-0.72292	0.56735	1	6	1
1	0.19276	-0.82951	0.52417	1	7	0
1	0.85285	0.30091	-0.42674	1	8	1
1	0.60041	-0.037041	-0.79883	1	11	0
1	-0.56968	-0.62459	-0.53418	1	17	0
1	-0.78896	-0.57633	-0.21304	1	19	1
1	0.97122	-0.17246	-0.1643	1	22	0
1	0.019369	-0.54443	-0.83858	1	28	1
1	-0.069748	-0.99416	0.082301	1	30	0
1	0.96313	0.2136	-0.16354	2	33	0
1	0.48169	0.53116	-0.69703	2	40	1
1	0.48296	-0.61957	0.61877	2	45	1
1	0.20044	-0.95129	-0.23424	2	46	1
1	-0.22752	-0.57623	-0.78498	2	47	1
1	-0.32804	-0.67878	-0.657	2	49	0
1	-0.73632	-0.67158	0.082566	2	50	1
1	0.31453	-0.043067	-0.94827	2	56	0
2	0.5449	-0.29033	-0.78663	1	1	1
2	0.92189	-0.36306	0.13528	1	3	1
2	-0.39439	-0.72739	0.56157	1	6	1
2	0.19311	-0.82507	0.53101	1	7	0
2	0.85538	0.30313	-0.42005	1	8	1
2	0.60241	-0.029869	-0.79763	1	11	0
2	-0.56569	-0.62266	-0.54064	1	17	0
2	-0.78718	-0.57585	-0.22079	1	19	1
2	0.97021	-0.1705	-0.17212	1	22	0
2	0.025876	-0.54788	-0.83616	1	28	1
2	-0.068739	-0.99348	0.090972	1	30	0
2	0.96152	0.21383	-0.17251	2	33	0
2	0.47481	0.53176	-0.70128	2	40	1
2	0.47999	-0.61476	0.62584	2	45	1
2	0.20096	-0.95376	-0.22353	2	46	1
2	-0.22512	-0.58413	-0.77982	2	47	1
2	-0.32436	-0.67332	-0.6644	2	49	0
2	-0.73724	-0.67163	0.073413	2	50	1
2	0.31965	-0.035803	-0.94686	2	56	0
3	0.54462	-0.28274	-0.78959	1	1	1
3	0.9232	-0.36275	0.12697	1	3	1
3	-0.39447	-0.73181	0.55574	1	6	1
3	0.19347	-0.82058	0.53779	1	7	0
3	0.85787	0.30531	-0.41334	1	8	1
3	0.60442	-0.022725	-0.79634	1	11	0
3	-0.56165	-0.62072	-0.54705	1	17	0
3	-0.78534	-0.57534	-0.22853	1	19	1
3	0.96914	-0.16849	-0.17992	1	22	0
3	0.032363	-0.55135	-0.83365	1	28	1
3	-0.067737	-0.99272	0.099628	1	30	0
3	0.95981	0.21408	-0.18146	2	33	0
3	0.78841	-0.14052	0.59889	2	34	1
3	0.46789	0.53238	-0.70544	2	40	1
3	0.47702	-0.6099	0.63283	2	45	0
3	0.20142	-0.95611	-0.21279	2	46	1
3	-0.22277	-0.592	-0.77454	2	47	1
3	-0.32062	-0.66783	-0.67173	2	49	0
3	-0.73811	-0.67162	0.064244	2	50	1
3	0.3248	-0.028585	-0.94535	2	56	0
4	0.54436	-0.27514	-0.79245	1	1	1
4	0.92444	-0.3624	0.11864	1	3	1
4	-0.39455	-0.73619	0.54986	1	6	1
4	0.19383	-0.81605	0.54452	1	7	0
4	0.86033	0.30745	-0.40659	1	8	1
4	0.60643	-0.01561	-0.79498	1	11	0
4	-0.55755	-0.61876	-0.55341	1	17	0
4	-0.78344	-0.57481	-0.23625	1	19	1
4	0.96802	-0.16645	-0.18771	1	22	0
4	0.038829	-0.55483	-0.83106	1	28	1
4	-0.066741	-0.99188	0.10827	1	30	0
4	0.95802	0.21435	-0.1904	2	33	0
4	0.79336	-0.14165	0.59205	2	34	1
4	0.46093	0.53303	-0.70952	2	40	1
4	0.47406	-0.60498	0.63974	2	45	0
4	0.20182	-0.95836	-0.20203	2	46	1
4	-0.22046	-0.59985	-0.76914	2	47	1
4	-0.3168	-0.66229	-0.67897	2	49	0
4	-0.73892	-0.67154	0.055062	2	50	1
4	0.32997	-0.021414	-0.94375	2	56	0
5	0.54411	-0.26753	-0.79521	1	1	1
5	0.92562	-0.36202	0.11029	1	3	1
5	-0.39464	-0.74054	0.54393	1	6	1
5	0.1942	-0.81147	0.55119	1	7	0
5	0.86274	0.30955	-0.39982	1	8	1
5	0.60846	-0.0085248	-0.79354	1	11	0
5	-0.5534	-0.6168	-0.55974	1	17	0
5	-0.78148	-0.57425	-0.24396	1	19	1
5	0.96684	-0.16436	-0.19547	1	22	0
5	0.045275	-0.55833	-0.82838	1	28	1
5	-0.065751	-0.99097	0.11689	1	30	0
5	0.95614	0.21464	-0.19932	2	33	0
5	0.79826	-0.1428	0.58514	2	34	1
5	0.45394	0.53371	-0.71351	2	40	1
5	0.4711	-0.60001	0.64658	2	45	0
5	0.20217	-0.96049	-0.19126	2	46	1
5	-0.2182	-0.60765	-0.76364	2	47	1
5	-0.31292	-0.65672	-0.68615	2	49	0
5	-0.73968	-0.67139	0.045866	2	50	1
5	0.33516	-0.014292	-0.94205	2	56	0
6	0.54389	-0.25991	-0.79789	1	1	1
6	0.92675	-0.36159	0.10192	1	3	1
6	-0.39475	-0.74485	0.53794	1	6	1
6	0.19458	-0.80684	0.5578	1	7	0
6	0.86512	0.31161	-0.39302	1	8	1
6	0.61049	-0.0014692	-0.79202	1	11	0
6	-0.5492	-0.61482	-0.56601	1	17	0
6	-0.77947	-0.57367	-0.25166	1	19	1
6	0.9656	-0.16224	-0.2032	1	22	0
6	0.051698	-0.56184	-0.82563	1	28	1
6	-0.064766	-0.98998	0.12549	1	30	0
6	0.95417	0.21496	-0.20823	2	33	0
6	0.80311	-0.14395	0.57818	2	34	1
6	0.44692	0.53441	-0.7174	2	40	1
6	0.46814	-0.59498	0.65334	2	45	0
6	0.20247	-0.96252	-0.18046	2	46	1
6	-0.21598	-0.61543	-0.75803	2	47	1
6	-0.30897	-0.65112	-0.69324	2	49	0
6	-0.74039	-0.67118	0.036657	2	50	1
6	0.34037	-0.0072181	-0.94026	2	56	0
7	0.54368	-0.25227	-0.80048	1	1	1
7	0.92781	-0.36113	0.093541	1	3	1
7	-0.39486	-0.74912	0.5319	1	6	1
7	0.19498	-0.80218	0.56435	1	7	0
7	0.86746	0.31364	-0.3862	1	8	1
7	0.61253	0.0055557	-0.79043	1	11	0
7	-0.54494	-0.61284	-0.57225	1	17	0
7	-0.7774	-0.57306	-0.25934	1	19	1
7	0.96431	-0.16007	-0.21092	1	22	0
7	0.058098	-0.56537	-0.82279	1	28	1
7	-0.063787	-0.98892	0.13407	1	30	0
7	0.95211	0.21529	-0.21712	2	33	0
7	0.80791	-0.14512	0.57116	2	34	1
7	0.43986	0.53515	-0.72121	2	40	1
7	0.46518	-0.5899	0.66002	2	45	0
7	0.20271	-0.96443	-0.16966	2	46	1
7	-0.21381	-0.62316	-0.7523	2	47	1
7	-0.30495	-0.64548	-0.70026	2	49	0
7	-0.74104	-0.67091	0.027437	2	50	1
7	0.34559	-0.00019342	-0.93838	2	56	0
8	0.5435	-0.24463	-0.80297	1	1	1
8	0.92881	-0.36063	0.085144	1	3	1
8	-0.39498	-0.75334	0.5258	1	6	1
8	0.19537	-0.79747	0.57085	1	7	0
8	0.86976	0.31562	-0.37935	1	8	1
8	0.61457	0.012549	-0.78876	1	11	0
8	-0.54064	-0.61084	-0.57843	1	17	0
8	-0.77526	-0.57243	-0.267	1	19	1
8	0.96296	-0.15787	-0.21861	1	22	0
