1	0.20349	0.71988	-0.6636	1	10	1
1	-0.85459	0.50277	0.12999	1	12	0
1	-0.87171	-0.48435	-0.074323	1	13	0
1	-0.91563	0.026741	-0.40112	1	15	1
1	-0.30421	-0.8244	-0.4773	1	17	1
1	-0.25786	0.86701	-0.42639	1	18	0
1	-0.57116	-0.80576	-0.15664	1	19	0
1	-0.75735	0.57267	0.31381	1	20	1
1	-0.50444	0.43392	-0.74649	1	24	1
1	0.28375	-0.66306	-0.6927	1	28	1
1	-0.88456	0.07145	0.46093	2	37	1
1	-0.79592	0.48487	-0.36251	2	38	1
1	-0.028017	0.57775	-0.81573	2	39	0
1	-0.43143	0.86554	-0.25439	2	41	0
1	0.076793	-0.73598	-0.67263	2	47	0
1	-0.41855	0.14925	-0.89585	2	48	1
1	-0.020387	-0.83405	-0.55132	2	49	0
1	-0.47977	-0.86326	0.15684	2	50	1
1	0.56239	-0.2124	-0.79912	2	56	1
2	0.19778	0.72328	-0.66163	1	10	1
2	-0.85572	0.50288	0.12193	1	12	0
2	-0.87176	-0.48549	-0.065768	1	13	0
2	-0.91887	0.023862	-0.39384	1	15	1
2	-0.29979	-0.82226	-0.48375	1	17	1
2	-0.26203	0.86855	-0.42067	1	18	0
2	-0.56903	-0.80559	-0.165	1	19	0
2	-0.75604	0.57057	0.32071	1	20	1
2	-0.50545	0.42685	-0.74988	1	24	1
2	0.28924	-0.66477	-0.68878	1	28	1
2	-0.8805	0.071329	0.46866	2	37	1
2	-0.79975	0.48533	-0.35335	2	38	1
2	-0.036488	0.57955	-0.81412	2	39	0
2	-0.43021	0.86354	-0.26311	2	41	0
2	0.079205	-0.74183	-0.6659	2	47	0
2	-0.415	0.14062	-0.89889	2	48	1
2	-0.016821	-0.82925	-0.55863	2	49	0
2	-0.48084	-0.86428	0.14766	2	50	1
2	0.56674	-0.20551	-0.79785	2	56	1
3	0.19208	0.72668	-0.65957	1	10	1
3	-0.85679	0.50295	0.11385	1	12	0
3	-0.87176	-0.48658	-0.057216	1	13	0
3	-0.92204	0.021022	-0.38652	1	15	1
3	-0.29531	-0.8201	-0.49014	1	17	1
3	-0.26616	0.87007	-0.4149	1	18	0
3	-0.56683	-0.80539	-0.17335	1	19	0
3	-0.75469	0.56844	0.32759	1	20	1
3	-0.50648	0.41974	-0.75319	1	24	1
3	0.29468	-0.66649	-0.6848	1	28	1
3	-0.87638	0.071188	0.47633	2	37	1
3	-0.80348	0.48579	-0.34414	2	38	1
3	-0.044948	0.58138	-0.81239	2	39	0
3	-0.42896	0.86145	-0.27182	2	41	0
3	0.081555	-0.74762	-0.6591	2	47	0
3	-0.41148	0.13194	-0.90182	2	48	1
3	-0.013189	-0.82439	-0.56587	2	49	0
3	-0.48186	-0.86524	0.13845	2	50	1
3	0.5711	-0.19867	-0.79648	2	56	1
4	0.1864	0.73008	-0.65744	1	10	1
4	-0.8578	0.50298	0.10574	1	12	0
4	-0.8717	-0.48762	-0.04867	1	13	0
4	-0.92515	0.018223	-0.37915	1	15	1
4	-0.29077	-0.81791	-0.49647	1	17	1
4	-0.27024	0.87157	-0.40908	1	18	0
4	-0.56455	-0.80515	-0.18169	1	19	0
4	-0.75331	0.56629	0.33443	1	20	1
4	-0.50753	0.41259	-0.75642	1	24	1
4	0.30008	-0.66822	-0.68077	1	28	1
4	-0.87221	0.071026	0.48395	2	37	1
4	-0.8071	0.48624	-0.3349	2	38	1
4	-0.053395	0.58323	-0.81055	2	39	0
4	-0.42771	0.85929	-0.28052	2	41	0
4	0.083846	-0.75335	-0.65225	2	47	0
4	-0.40798	0.12321	-0.90464	2	48	1
4	-0.0094913	-0.81948	-0.57303	2	49	0
4	-0.48283	-0.86613	0.12921	2	50	1
4	0.57546	-0.19186	-0.79501	2	56	1
5	0.18075	0.73349	-0.65523	1	10	1
5	-0.85876	0.50299	0.097618	1	12	0
5	-0.87158	-0.48861	-0.040129	1	13	0
5	-0.92821	0.015465	-0.37175	1	15	1
5	-0.28618	-0.81569	-0.50274	1	17	1
