1	0.20918	0.71088	-0.67149	1	10	1
1	-0.86158	0.49014	0.13207	1	12	0
1	-0.86243	-0.50084	-0.073258	1	13	0
1	-0.91559	0.0060683	-0.40207	1	15	1
1	-0.29641	-0.83158	-0.4697	1	17	1
1	-0.25908	0.86331	-0.4331	1	18	0
1	-0.55996	-0.8141	-0.15393	1	19	0
1	-0.76349	0.56204	0.31811	1	20	1
1	-0.50648	0.41795	-0.75418	1	24	1
1	0.28327	-0.67283	-0.68341	1	28	1
1	-0.88467	0.053263	0.46316	2	37	1
1	-0.80283	0.47008	-0.36672	2	38	1
1	-0.024869	0.56444	-0.8251	2	39	0
1	-0.43601	0.86202	-0.25848	2	41	0
1	0.079094	-0.74517	-0.66216	2	47	0
1	-0.41693	0.12773	-0.89992	2	48	1
1	-0.016639	-0.84037	-0.54175	2	49	0
1	-0.46945	-0.86924	0.15505	2	50	1
1	0.5625	-0.23003	-0.79416	2	56	1
2	0.20341	0.71438	-0.66954	1	10	1
2	-0.86274	0.49023	0.12391	1	12	0
2	-0.86248	-0.50193	-0.06476	1	13	0
2	-0.91879	0.0031944	-0.39474	1	15	1
2	-0.29206	-0.82949	-0.47607	1	17	1
2	-0.26333	0.86491	-0.42729	1	18	0
2	-0.55784	-0.81395	-0.16217	1	19	0
2	-0.76213	0.5599	0.32507	1	20	1
2	-0.50743	0.41073	-0.75751	1	24	1
2	0.28868	-0.67447	-0.67952	1	28	1
2	-0.88058	0.05318	0.47091	2	37	1
2	-0.80673	0.47057	-0.35743	2	38	1
2	-0.033442	0.56628	-0.82353	2	39	0
2	-0.43475	0.85995	-0.26737	2	41	0
2	0.081457	-0.75082	-0.65546	2	47	0
2	-0.41328	0.11902	-0.90279	2	48	1
2	-0.013129	-0.83573	-0.54899	2	49	0
2	-0.47048	-0.87025	0.146	2	50	1
2	0.56689	-0.22318	-0.79299	2	56	1
3	0.19766	0.71788	-0.66752	1	10	1
3	-0.86384	0.49029	0.11574	1	12	0
3	-0.86247	-0.50298	-0.056267	1	13	0
3	-0.92193	0.00036177	-0.38737	1	15	1
3	-0.28765	-0.82739	-0.48238	1	17	1
3	-0.26754	0.86649	-0.42144	1	18	0
3	-0.55566	-0.81376	-0.1704	1	19	0
3	-0.76072	0.55774	0.332	1	20	1
3	-0.5084	0.40346	-0.76075	1	24	1
3	0.29404	-0.67612	-0.67557	1	28	1
3	-0.87643	0.053076	0.47859	2	37	1
3	-0.81051	0.47106	-0.34811	2	38	1
3	-0.042006	0.56816	-0.82185	2	39	0
3	-0.43347	0.85779	-0.27623	2	41	0
3	0.083759	-0.75642	-0.6487	2	47	0
3	-0.40965	0.11027	-0.90555	2	48	1
3	-0.0095549	-0.83102	-0.55615	2	49	0
3	-0.47145	-0.8712	0.13692	2	50	1
3	0.57128	-0.21637	-0.79172	2	56	1
4	0.19192	0.72138	-0.66542	1	10	1
4	-0.86489	0.49031	0.10754	1	12	0
4	-0.8624	-0.50397	-0.047778	1	13	0
4	-0.925	-0.0024296	-0.37995	1	15	1
4	-0.28318	-0.82526	-0.48863	1	17	1
4	-0.2717	0.86805	-0.41553	1	18	0
4	-0.5534	-0.81353	-0.17862	1	19	0
4	-0.75927	0.55556	0.33891	1	20	1
4	-0.50939	0.39616	-0.76392	1	24	1
4	0.29935	-0.67778	-0.67157	1	28	1
4	-0.87223	0.052952	0.48622	2	37	1
4	-0.81418	0.47155	-0.33874	2	38	1
4	-0.050559	0.57006	-0.82005	2	39	0
4	-0.43218	0.85554	-0.28508	2	41	0
4	0.086001	-0.76197	-0.64188	2	47	0
4	-0.40605	0.10148	-0.9082	2	48	1
4	-0.0059156	-0.82627	-0.56325	2	49	0
4	-0.47238	-0.87208	0.12781	2	50	1
4	0.57569	-0.2096	-0.79035	2	56	1
5	0.18621	0.72488	-0.66324	1	10	1
5	-0.86588	0.49029	0.099326	1	12	0
5	-0.86228	-0.50491	-0.039296	1	13	0
5	-0.92802	-0.0051798	-0.3725	1	15	1
5	-0.27866	-0.8231	-0.49482	1	17	0
5	-0.27581	0.86958	-0.40958	1	18	0
5	-0.55108	-0.81327	-0.18682	1	19	1
5	-0.75779	0.55334	0.34578	1	20	1
5	-0.5104	0.38883	-0.76701	1	24	1
5	0.30462	-0.67944	-0.66751	1	28	1
5	-0.86797	0.052806	0.4938	2	37	1
5	-0.81775	0.47203	-0.32935	2	38	1
5	-0.059099	0.57199	-0.81813	2	39	0
5	-0.43087	0.85321	-0.29391	2	41	0
5	0.088184	-0.76746	-0.63501	2	47	0
5	-0.40248	0.092643	-0.91073	2	48	1
5	-0.0022116	-0.82146	-0.57027	2	49	0
5	-0.47326	-0.87289	0.11868	2	50	1
5	0.5801	-0.20288	-0.78888	2	56	1
6	0.18051	0.72838	-0.66097	1	10	1
6	-0.86681	0.49024	0.091088	1	12	0
6	-0.8621	-0.5058	-0.03082	1	13	0
6	-0.93097	-0.0078891	-0.36501	1	15	1
6	-0.27409	-0.82092	-0.50096	1	17	0
6	-0.27987	0.87109	-0.40358	1	18	0
6	-0.54869	-0.81297	-0.19501	1	19	1
6	-0.75627	0.5511	0.35261	1	20	1
6	-0.51144	0.38147	-0.77001	1	24	1
6	0.30984	-0.6811	-0.6634	1	28	1
6	-0.86367	0.052637	0.50131	2	37	1
6	-0.82121	0.47252	-0.31992	2	38	1
6	-0.067625	0.57394	-0.8161	2	39	0
6	-0.42955	0.85079	-0.30272	2	41	0
6	0.090308	-0.77289	-0.62808	2	47	0
6	-0.39894	0.08377	-0.91314	2	48	1
6	0.001557	-0.81659	-0.57721	2	49	0
6	-0.47408	-0.87364	0.10951	2	50	1
6	0.58452	-0.19619	-0.78731	2	56	1
7	0.17483	0.73188	-0.65863	1	10	1
7	-0.86769	0.49015	0.082829	1	12	0
7	-0.86187	-0.50664	-0.022353	1	13	0
7	-0.93386	-0.010558	-0.35748	1	15	1
7	-0.26946	-0.81872	-0.50703	1	17	0
7	-0.28388	0.87257	-0.39753	1	18	0
7	-0.54622	-0.81262	-0.20319	1	19	1
7	-0.75472	0.54883	0.35942	1	20	1
7	-0.5125	0.37407	-0.77293	1	24	1
7	0.31501	-0.68277	-0.65924	1	28	1
7	-0.85931	0.052447	0.50876	2	37	1
7	-0.82456	0.47299	-0.31045	2	38	1
7	-0.076136	0.57592	-0.81395	2	39	0
7	-0.42821	0.84829	-0.31152	2	41	0
7	0.092373	-0.77828	-0.62109	2	47	0
7	-0.39543	0.074859	-0.91544	2	48	1
7	0.0053898	-0.81168	-0.58408	2	49	0
7	-0.47485	-0.87433	0.10031	2	50	1
7	0.58894	-0.18954	-0.78564	2	56	1
8	0.16918	0.73538	-0.6562	1	10	1
8	-0.86851	0.49003	0.074551	1	12	0
8	-0.86158	-0.50743	-0.013894	1	13	0
8	-0.93669	-0.013185	-0.34992	1	15	1
8	-0.26477	-0.8165	-0.51305	1	17	0
8	-0.28785	0.87403	-0.39143	1	18	0
8	-0.54369	-0.81224	-0.21134	1	19	1
8	-0.75313	0.54654	0.36619	1	20	1
8	-0.51358	0.36664	-0.77577	1	24	1
8	0.32013	-0.68445	-0.65502	1	28	1
8	-0.8549	0.052233	0.51616	2	37	1
8	-0.8278	0.47347	-0.30096	2	38	1
8	-0.084628	0.57793	-0.81169	2	39	0
