1	0.21843	0.70818	-0.67139	1	10	1
1	-0.8537	0.50724	0.11792	1	12	0
1	-0.86343	-0.4962	-0.090956	1	13	0
1	-0.90633	0.020963	-0.42206	1	15	1
1	-0.28374	-0.82463	-0.48936	1	17	1
1	-0.24138	0.86408	-0.4417	1	18	0
1	-0.55434	-0.8142	-0.17259	1	19	0
1	-0.75568	0.57893	0.30626	1	20	1
1	-0.48503	0.42799	-0.76261	1	24	1
1	0.29569	-0.65625	-0.69419	1	28	1
1	-0.88699	0.067619	0.4568	2	37	1
1	-0.78594	0.48486	-0.38366	2	38	1
1	-0.0088867	0.56671	-0.82387	2	39	0
1	-0.41701	0.8674	-0.27151	2	41	0
1	0.094458	-0.72972	-0.67719	2	47	0
1	-0.39513	0.14193	-0.90759	2	48	1
1	-0.0011873	-0.82877	-0.55959	2	49	0
1	-0.46449	-0.87399	0.14282	2	50	1
1	0.56723	-0.21299	-0.79554	2	56	1
2	0.2128	0.71164	-0.66954	1	10	1
2	-0.85476	0.50731	0.10967	1	12	0
2	-0.86361	-0.4974	-0.082279	1	13	0
2	-0.90976	0.018058	-0.41475	1	15	1
2	-0.27929	-0.82237	-0.49569	1	17	1
2	-0.24561	0.86577	-0.43603	1	18	0
2	-0.55209	-0.81391	-0.18097	1	19	0
2	-0.75439	0.57681	0.31333	1	20	1
2	-0.48598	0.42088	-0.76595	1	24	1
2	0.30105	-0.65791	-0.69031	1	28	1
2	-0.88287	0.067506	0.46474	2	37	1
2	-0.79002	0.48544	-0.37444	2	38	1
2	-0.017265	0.56859	-0.82244	2	39	0
2	-0.41568	0.86524	-0.28029	2	41	0
2	0.096807	-0.73549	-0.67058	2	47	0
2	-0.39152	0.13332	-0.91046	2	48	1
2	0.0023436	-0.82391	-0.56672	2	49	0
2	-0.46548	-0.87493	0.13354	2	50	1
2	0.57146	-0.20625	-0.79429	2	56	1
3	0.20719	0.71511	-0.6676	1	10	1
3	-0.85576	0.50734	0.10139	1	12	0
3	-0.86373	-0.49855	-0.073604	1	13	0
3	-0.91313	0.015193	-0.40739	1	15	1
3	-0.27479	-0.82008	-0.50196	1	17	1
3	-0.24979	0.86743	-0.4303	1	18	0
3	-0.54976	-0.81358	-0.18934	1	19	0
3	-0.75307	0.57467	0.32037	1	20	1
3	-0.48695	0.41373	-0.76922	1	24	1
3	0.30636	-0.65958	-0.68637	1	28	1
3	-0.87869	0.067373	0.47262	2	37	1
3	-0.794	0.48602	-0.36518	2	38	1
3	-0.025637	0.5705	-0.8209	2	39	0
3	-0.41433	0.863	-0.28905	2	41	0
3	0.099097	-0.74122	-0.66391	2	47	0
3	-0.38795	0.12468	-0.91321	2	48	1
3	0.0059377	-0.81899	-0.57378	2	49	0
3	-0.46641	-0.8758	0.12423	2	50	1
3	0.5757	-0.19955	-0.79294	2	56	1
4	0.2016	0.71858	-0.66558	1	10	1
4	-0.85671	0.50733	0.0931	1	12	0
4	-0.86379	-0.49965	-0.064932	1	13	0
4	-0.91644	0.012369	-0.39998	1	15	1
4	-0.27023	-0.81777	-0.50817	1	17	0
